Country Name,Country Code,Series Name,Series Code,Year,Value
Barbados,BRB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2011,4.1
Barbados,BRB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2011,100.0
Barbados,BRB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2011,100.0
Barbados,BRB,"Population, total",SP.POP.TOTL,2011,276139.0
Belarus,BLR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2011,5941.68999156239
Belarus,BLR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,5.54997471638077
Belarus,BLR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2011,36.0880730361763
Belarus,BLR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2011,6.65434111179211
Belarus,BLR,Forest area (% of land area),AG.LND.FRST.ZS,2011,42.5346212606574
Belarus,BLR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2011,3081.68018120351
Belarus,BLR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2011,7.5
Belarus,BLR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2011,95.0
Belarus,BLR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2011,99.0
Belarus,BLR,"Population, total",SP.POP.TOTL,2011,9461643.0
Belgium,BEL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2011,40236.9596308558
Belgium,BEL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,1.93115502411325
Belgium,BEL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2011,20.7514599517248
Belgium,BEL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2011,9.46659728377578
Belgium,BEL,Forest area (% of land area),AG.LND.FRST.ZS,2011,22.7394586753701
Belgium,BEL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2011,5063.16739563614
Belgium,BEL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2011,6.7
Belgium,BEL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2011,100.0
Belgium,BEL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2011,100.0
Belgium,BEL,"Population, total",SP.POP.TOTL,2011,11038264.0
Belize,BLZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2011,5802.24344531492
Belize,BLZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,-0.13007112300869
Belize,BLZ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2011,18.8728848459132
Belize,BLZ,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2011,0.45829794254777
Belize,BLZ,Forest area (% of land area),AG.LND.FRST.ZS,2011,60.4856641823762
Belize,BLZ,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2011,42.2
Belize,BLZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,2011,91.7
Belize,BLZ,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2011,83.6
Belize,BLZ,"Population, total",SP.POP.TOTL,2011,327298.0
Benin,BEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2011,927.716412836707
Benin,BEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,2.96375291904201
Benin,BEN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2011,18.1374491115974
Benin,BEN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2011,0.491508351362043
Benin,BEN,Forest area (% of land area),AG.LND.FRST.ZS,2011,31.7945193330968
Benin,BEN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2011,352.901249030589
Benin,BEN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2011,48.7
Benin,BEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2011,36.9
Benin,BEN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2011,4.7
Benin,BEN,"Population, total",SP.POP.TOTL,2011,10093623.0
Bermuda,BMU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2011,113937.835700983
Bermuda,BMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,-3.74274431740703
Bermuda,BMU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2011,5.66742455792625
Bermuda,BMU,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2011,2.40691635416503
Bermuda,BMU,Forest area (% of land area),AG.LND.FRST.ZS,2011,18.5185185185185
Bermuda,BMU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2011,0.4
Bermuda,BMU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2011,100.0
Bermuda,BMU,"Population, total",SP.POP.TOTL,2011,63733.0
Bhutan,BTN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2011,2552.48871073094
Bhutan,BTN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,8.4892584842808
Bhutan,BTN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2011,37.4178826768856
Bhutan,BTN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2011,1.55939648452092
Bhutan,BTN,Forest area (% of land area),AG.LND.FRST.ZS,2011,71.025211847732
Bhutan,BTN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2011,84.9
Bhutan,BTN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2011,81.8
Bhutan,BTN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2011,69.1
Bhutan,BTN,"Population, total",SP.POP.TOTL,2011,709377.0
Bolivia,BOL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2011,2568.5205166368
Bolivia,BOL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,5.20409244308591
Bolivia,BOL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2011,30.3691066361261
Bolivia,BOL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2011,1.55521407094396
Bolivia,BOL,Forest area (% of land area),AG.LND.FRST.ZS,2011,48.808503646266
Bolivia,BOL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2011,660.399933602591
Bolivia,BOL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2011,18.1
Bolivia,BOL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2011,88.3
Bolivia,BOL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2011,77.8
Bolivia,BOL,"Population, total",SP.POP.TOTL,2011,10348929.0
Bosnia and Herzegovina,BIH,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2011,4094.25329541877
Bosnia and Herzegovina,BIH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,0.959511709726897
Bosnia and Herzegovina,BIH,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2011,22.1932597066813
Bosnia and Herzegovina,BIH,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2011,6.75293000851462
Bosnia and Herzegovina,BIH,Forest area (% of land area),AG.LND.FRST.ZS,2011,41.293515625
Bosnia and Herzegovina,BIH,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2011,1909.67028647304
Bosnia and Herzegovina,BIH,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2011,14.2
Bosnia and Herzegovina,BIH,Access to electricity (% of population),EG.ELC.ACCS.ZS,2011,99.7
Bosnia and Herzegovina,BIH,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2011,43.3
Bosnia and Herzegovina,BIH,"Population, total",SP.POP.TOTL,2011,3741798.0
Botswana,BWA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2011,5850.07858575461
Botswana,BWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,6.83841052493574
Botswana,BWA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2011,41.4322152540452
Botswana,BWA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2011,1.93548698237551
Botswana,BWA,Forest area (% of land area),AG.LND.FRST.ZS,2011,28.7957228309777
Botswana,BWA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2011,1069.64525830171
Botswana,BWA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2011,28.9
Botswana,BWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2011,53.2
Botswana,BWA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2011,59.8
Botswana,BWA,"Population, total",SP.POP.TOTL,2011,2073535.0
Brazil,BRA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2011,9067.99212019529
Brazil,BRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,3.97442307944702
Brazil,BRA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2011,23.1020509677218
Brazil,BRA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2011,2.37418967936326
Brazil,BRA,Forest area (% of land area),AG.LND.FRST.ZS,2011,61.023328156743
Brazil,BRA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2011,1390.00783643031
Brazil,BRA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2011,45.2
Brazil,BRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2011,99.3
Brazil,BRA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2011,94.4
Brazil,BRA,"Population, total",SP.POP.TOTL,2011,195284734.0
British Virgin Islands,VGB,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2011,1.9226750261233
British Virgin Islands,VGB,Forest area (% of land area),AG.LND.FRST.ZS,2011,24.24
British Virgin Islands,VGB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2011,0.9
British Virgin Islands,VGB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2011,98.7
British Virgin Islands,VGB,"Population, total",SP.POP.TOTL,2011,28710.0
Brunei Darussalam,BRN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2011,33754.3640783713
Brunei Darussalam,BRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,3.74440625524871
Brunei Darussalam,BRN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2011,73.6724144504971
Brunei Darussalam,BRN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2011,19.6830658831365
Brunei Darussalam,BRN,Forest area (% of land area),AG.LND.FRST.ZS,2011,72.1062618595825
Brunei Darussalam,BRN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2011,9699.3002516897
Brunei Darussalam,BRN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2011,0.0
Brunei Darussalam,BRN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2011,100.0
Brunei Darussalam,BRN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2011,100.0
Brunei Darussalam,BRN,"Population, total",SP.POP.TOTL,2011,399389.0
Bulgaria,BGR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2011,6605.30851691027
Bulgaria,BGR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,2.09017507758604
Bulgaria,BGR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2011,25.0301012066171
Bulgaria,BGR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2011,7.4553286135295
Bulgaria,BGR,Forest area (% of land area),AG.LND.FRST.ZS,2011,34.6002210759027
Bulgaria,BGR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2011,2592.51617710519
Bulgaria,BGR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2011,13.2
Bulgaria,BGR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2011,94.1
Bulgaria,BGR,"Population, total",SP.POP.TOTL,2011,7348328.0
Burkina Faso,BFA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2011,581.603658737407
Burkina Faso,BFA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,6.62256261306693
Burkina Faso,BFA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2011,28.3722709055706
Burkina Faso,BFA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2011,0.133063992431119
Burkina Faso,BFA,Forest area (% of land area),AG.LND.FRST.ZS,2011,24.3657894736842
Burkina Faso,BFA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2011,235.67491386243
Burkina Faso,BFA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2011,81.4
Burkina Faso,BFA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2011,14.8
Burkina Faso,BFA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2011,6.4
Burkina Faso,BFA,"Population, total",SP.POP.TOTL,2011,16661908.0
Burundi,BDI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2011,254.242110648215
Burundi,BDI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,4.02442793864228
Burundi,BDI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2011,14.8097338415988
Burundi,BDI,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2011,0.0427455176375168
Burundi,BDI,Forest area (% of land area),AG.LND.FRST.ZS,2011,8.2196261682243
Burundi,BDI,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2011,92.1
Burundi,BDI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2011,6.2
Burundi,BDI,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2011,0.2
Burundi,BDI,"Population, total",SP.POP.TOTL,2011,9717978.0
Cabo Verde,CPV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2011,3309.20121643898
Cabo Verde,CPV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,3.92471821338283
Cabo Verde,CPV,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2011,14.5699784845003
Cabo Verde,CPV,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2011,1.70437992597473
Cabo Verde,CPV,Forest area (% of land area),AG.LND.FRST.ZS,2011,10.6749379652605
Cabo Verde,CPV,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2011,20.8
Cabo Verde,CPV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2011,82.3
Cabo Verde,CPV,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2011,71.1
Cabo Verde,CPV,"Population, total",SP.POP.TOTL,2011,511447.0
Cambodia,KHM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2011,1221.38839852454
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,7.28665813879552
Cambodia,KHM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2011,26.6606926732023
Cambodia,KHM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2011,0.364412931860331
Cambodia,KHM,Forest area (% of land area),AG.LND.FRST.ZS,2011,58.0146612281894
Cambodia,KHM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2011,325.063800981871
Cambodia,KHM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2011,64.0
Cambodia,KHM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2011,37.4
Cambodia,KHM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2011,13.1
Cambodia,KHM,"Population, total",SP.POP.TOTL,2011,14722584.0
Cameroon,CMR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2011,1297.3064962694
Cameroon,CMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,3.37921128506045
Cameroon,CMR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2011,25.7767597299444
Cameroon,CMR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2011,0.367209784906356
Cameroon,CMR,Forest area (% of land area),AG.LND.FRST.ZS,2011,44.0957034968585
Cameroon,CMR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2011,363.1696926603
Cameroon,CMR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2011,78.6
Cameroon,CMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2011,53.7
Cameroon,CMR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2011,20.0
Cameroon,CMR,"Population, total",SP.POP.TOTL,2011,20232304.0
Canada,CAN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2011,42043.6419795513
Canada,CAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,3.13719442170364
Canada,CAN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2011,27.1393405983891
Canada,CAN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2011,16.7674945217889
Canada,CAN,Forest area (% of land area),AG.LND.FRST.ZS,2011,38.7348640747569
Canada,CAN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2011,7716.24822782698
Canada,CAN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2011,21.5
Canada,CAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2011,100.0
Canada,CAN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2011,100.0
Canada,CAN,"Population, total",SP.POP.TOTL,2011,34339221.0
Cayman Islands,CYM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2011,78233.0182694571
Cayman Islands,CYM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,1.16906269526342
Cayman Islands,CYM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2011,6.81332422400659
Cayman Islands,CYM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2011,3.58954069704708
Cayman Islands,CYM,Forest area (% of land area),AG.LND.FRST.ZS,2011,53.0
Cayman Islands,CYM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2011,0.0
Cayman Islands,CYM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2011,100.0
Cayman Islands,CYM,"Population, total",SP.POP.TOTL,2011,55606.0
Central African Republic,CAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2011,532.38295493852
Central African Republic,CAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,4.19461533741989
Central African Republic,CAF,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2011,26.6383554299084
Central African Republic,CAF,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2011,0.0476449067813708
Central African Republic,CAF,Forest area (% of land area),AG.LND.FRST.ZS,2011,36.2339079906257
Central African Republic,CAF,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2011,93.3
Central African Republic,CAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,2011,10.4
Central African Republic,CAF,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2011,0.5
Central African Republic,CAF,"Population, total",SP.POP.TOTL,2011,4565021.0
Chad,TCD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2011,965.286963557057
Chad,TCD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,4.49542966941512
Chad,TCD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2011,41.0747792133064
Chad,TCD,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2011,0.05359468136292
Chad,TCD,Forest area (% of land area),AG.LND.FRST.ZS,2011,4.29002541296061
Chad,TCD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2011,208.551559825517
